"officer_id","year","month","num_stops","percent_missing_race","yrmth"
1812,"2015","12",1,100,2015-12-01
1814,"2011","01",40,0,2011-01-01
1814,"2011","02",21,0,2011-02-01
1814,"2011","03",21,0,2011-03-01
1814,"2011","04",16,0,2011-04-01
1814,"2011","05",8,0,2011-05-01
1814,"2011","06",17,0,2011-06-01
1814,"2011","07",12,0,2011-07-01
1814,"2011","08",3,0,2011-08-01
1814,"2011","09",3,0,2011-09-01
1814,"2011","10",35,0,2011-10-01
1814,"2011","11",20,0,2011-11-01
1814,"2011","12",23,0,2011-12-01
1814,"2012","01",57,0,2012-01-01
1814,"2012","02",41,0,2012-02-01
1814,"2012","03",48,0,2012-03-01
1814,"2012","04",33,0,2012-04-01
1814,"2012","05",18,0,2012-05-01
1814,"2012","06",38,0,2012-06-01
1814,"2012","07",39,0,2012-07-01
1814,"2012","08",50,0,2012-08-01
1814,"2012","09",14,0,2012-09-01
1814,"2012","10",15,0,2012-10-01
1814,"2012","11",22,0,2012-11-01
1814,"2012","12",16,0,2012-12-01
1814,"2013","01",10,0,2013-01-01
1814,"2013","02",7,0,2013-02-01
1814,"2013","03",24,0,2013-03-01
1814,"2013","04",15,0,2013-04-01
1814,"2013","05",9,0,2013-05-01
1814,"2013","06",14,0,2013-06-01
1814,"2013","07",1,0,2013-07-01
1814,"2013","08",3,0,2013-08-01
1814,"2013","09",15,0,2013-09-01
1814,"2013","10",18,0,2013-10-01
1814,"2013","11",6,0,2013-11-01
1814,"2013","12",4,0,2013-12-01
1814,"2014","01",1,0,2014-01-01
1814,"2014","02",16,0,2014-02-01
1814,"2014","03",33,0,2014-03-01
1814,"2014","04",59,0,2014-04-01
1814,"2014","05",30,0,2014-05-01
1814,"2014","06",43,2.32558139534884,2014-06-01
1814,"2014","07",13,0,2014-07-01
1814,"2014","08",4,0,2014-08-01
1814,"2014","09",17,0,2014-09-01
1814,"2014","10",40,0,2014-10-01
1814,"2014","11",11,81.8181818181818,2014-11-01
1814,"2014","12",17,100,2014-12-01
1814,"2015","01",39,100,2015-01-01
1814,"2015","02",30,100,2015-02-01
1814,"2015","03",21,100,2015-03-01
1814,"2015","04",6,100,2015-04-01
1814,"2015","05",17,100,2015-05-01
1814,"2015","06",7,100,2015-06-01
1814,"2015","07",38,100,2015-07-01
1814,"2015","08",8,100,2015-08-01
1814,"2015","09",23,100,2015-09-01
1814,"2015","10",26,100,2015-10-01
1814,"2015","11",51,100,2015-11-01
1814,"2015","12",30,100,2015-12-01
2004,"2011","06",1,0,2011-06-01
2004,"2013","04",1,0,2013-04-01
2008,"2011","01",2,0,2011-01-01
2008,"2011","05",11,0,2011-05-01
2008,"2011","07",15,0,2011-07-01
2008,"2011","08",16,0,2011-08-01
2008,"2011","09",20,0,2011-09-01
2008,"2011","10",8,0,2011-10-01
2008,"2011","11",10,0,2011-11-01
2008,"2011","12",3,0,2011-12-01
2008,"2012","01",10,0,2012-01-01
2008,"2012","02",6,0,2012-02-01
2008,"2012","03",13,0,2012-03-01
2008,"2012","05",16,0,2012-05-01
2008,"2012","07",8,0,2012-07-01
2008,"2012","08",27,0,2012-08-01
2008,"2012","09",28,0,2012-09-01
2008,"2012","10",1,0,2012-10-01
2008,"2012","11",1,0,2012-11-01
2008,"2012","12",7,0,2012-12-01
2008,"2013","01",3,0,2013-01-01
2008,"2013","02",1,0,2013-02-01
2008,"2013","04",3,0,2013-04-01
2008,"2013","05",29,0,2013-05-01
2008,"2013","06",23,0,2013-06-01
2008,"2013","07",13,0,2013-07-01
2008,"2013","08",30,3.33333333333333,2013-08-01
2008,"2013","09",29,0,2013-09-01
2008,"2013","10",3,0,2013-10-01
2008,"2013","11",1,0,2013-11-01
2008,"2013","12",1,0,2013-12-01
2008,"2014","01",1,0,2014-01-01
2008,"2014","03",2,0,2014-03-01
2008,"2014","04",25,0,2014-04-01
2008,"2014","05",34,0,2014-05-01
2008,"2014","06",24,0,2014-06-01
2008,"2014","07",6,0,2014-07-01
2008,"2014","08",36,0,2014-08-01
2008,"2014","09",16,0,2014-09-01
2008,"2014","10",7,0,2014-10-01
2008,"2014","11",9,0,2014-11-01
2008,"2015","02",1,100,2015-02-01
2008,"2015","03",1,100,2015-03-01
2008,"2015","04",2,100,2015-04-01
2008,"2015","05",10,100,2015-05-01
2008,"2015","06",5,100,2015-06-01
2008,"2015","07",10,100,2015-07-01
2008,"2015","08",16,100,2015-08-01
2008,"2015","09",18,100,2015-09-01
2008,"2015","10",1,100,2015-10-01
2008,"2015","11",1,0,2015-11-01
2010,"2011","01",82,0,2011-01-01
2010,"2011","09",2,0,2011-09-01
2010,"2011","10",79,0,2011-10-01
2010,"2011","11",89,1.12359550561798,2011-11-01
2010,"2011","12",70,0,2011-12-01
2010,"2012","01",64,0,2012-01-01
2010,"2012","02",22,0,2012-02-01
2010,"2012","03",92,0,2012-03-01
2010,"2012","04",82,1.21951219512195,2012-04-01
2010,"2012","05",71,0,2012-05-01
2010,"2012","06",118,1.69491525423729,2012-06-01
2010,"2012","07",73,0,2012-07-01
2010,"2012","08",93,1.0752688172043,2012-08-01
2010,"2012","09",89,0,2012-09-01
2010,"2012","10",99,1.01010101010101,2012-10-01
2010,"2012","11",99,1.01010101010101,2012-11-01
2010,"2012","12",49,4.08163265306122,2012-12-01
2010,"2013","01",128,0.78125,2013-01-01
2010,"2013","02",56,0,2013-02-01
2010,"2013","03",47,0,2013-03-01
2010,"2013","04",114,0,2013-04-01
2010,"2013","05",111,1.8018018018018,2013-05-01
2010,"2013","06",120,1.66666666666667,2013-06-01
2010,"2013","07",58,0,2013-07-01
2010,"2013","08",126,0.793650793650794,2013-08-01
2010,"2013","09",93,2.1505376344086,2013-09-01
2010,"2013","10",139,2.87769784172662,2013-10-01
2010,"2013","11",87,1.14942528735632,2013-11-01
2010,"2013","12",35,0,2013-12-01
2010,"2014","01",58,0,2014-01-01
2010,"2014","02",66,0,2014-02-01
2010,"2014","03",67,1.49253731343284,2014-03-01
2010,"2014","04",64,4.6875,2014-04-01
2010,"2014","05",75,0,2014-05-01
2010,"2014","06",88,2.27272727272727,2014-06-01
2010,"2014","07",61,0,2014-07-01
2010,"2014","08",38,0,2014-08-01
2010,"2014","09",92,0,2014-09-01
2010,"2014","10",80,2.5,2014-10-01
2010,"2014","11",52,0,2014-11-01
2010,"2014","12",35,0,2014-12-01
2010,"2015","01",70,2.85714285714286,2015-01-01
2010,"2015","02",58,0,2015-02-01
2010,"2015","03",30,3.33333333333333,2015-03-01
2010,"2015","04",105,0,2015-04-01
2010,"2015","05",99,1.01010101010101,2015-05-01
2010,"2015","06",99,2.02020202020202,2015-06-01
2010,"2015","07",57,5.26315789473684,2015-07-01
2010,"2015","08",52,3.84615384615385,2015-08-01
2010,"2015","09",62,3.2258064516129,2015-09-01
2010,"2015","10",58,1.72413793103448,2015-10-01
2010,"2015","11",21,0,2015-11-01
2015,"2011","06",1,0,2011-06-01
2015,"2011","11",1,0,2011-11-01
2015,"2011","12",1,0,2011-12-01
2015,"2012","05",2,0,2012-05-01
2015,"2012","07",1,0,2012-07-01
2015,"2012","09",1,0,2012-09-01
2015,"2012","11",1,0,2012-11-01
2015,"2012","12",1,0,2012-12-01
2016,"2011","01",47,0,2011-01-01
2016,"2011","02",12,0,2011-02-01
2016,"2011","03",37,0,2011-03-01
2016,"2011","04",45,0,2011-04-01
2016,"2011","05",66,0,2011-05-01
2016,"2011","06",35,0,2011-06-01
2016,"2011","07",32,0,2011-07-01
2016,"2011","08",12,0,2011-08-01
2016,"2011","09",23,0,2011-09-01
2016,"2011","10",73,0,2011-10-01
2016,"2011","11",50,0,2011-11-01
2016,"2011","12",42,0,2011-12-01
2016,"2012","01",45,0,2012-01-01
2016,"2012","02",66,0,2012-02-01
2016,"2012","03",52,0,2012-03-01
2016,"2012","04",27,0,2012-04-01
2016,"2012","05",43,0,2012-05-01
2016,"2012","06",34,0,2012-06-01
2016,"2012","07",39,0,2012-07-01
2016,"2012","08",40,0,2012-08-01
2016,"2012","09",9,0,2012-09-01
2016,"2012","10",22,0,2012-10-01
2016,"2012","11",10,0,2012-11-01
2016,"2012","12",24,0,2012-12-01
2016,"2013","01",21,0,2013-01-01
2016,"2013","02",14,0,2013-02-01
2016,"2013","03",24,0,2013-03-01
2016,"2013","04",8,0,2013-04-01
2016,"2013","05",28,0,2013-05-01
2016,"2013","06",9,0,2013-06-01
2016,"2013","07",9,0,2013-07-01
2016,"2013","08",11,0,2013-08-01
2016,"2013","09",29,0,2013-09-01
2016,"2013","10",15,0,2013-10-01
2016,"2013","11",5,0,2013-11-01
2016,"2013","12",5,0,2013-12-01
2016,"2014","01",4,0,2014-01-01
2016,"2014","02",8,0,2014-02-01
2016,"2014","03",12,0,2014-03-01
2016,"2014","04",14,0,2014-04-01
2016,"2014","05",26,0,2014-05-01
2016,"2014","06",17,0,2014-06-01
2016,"2014","07",27,0,2014-07-01
2016,"2014","08",12,0,2014-08-01
2016,"2014","09",36,0,2014-09-01
2016,"2014","10",12,0,2014-10-01
2016,"2014","11",29,0,2014-11-01
2016,"2014","12",40,0,2014-12-01
2016,"2015","01",34,0,2015-01-01
2016,"2015","02",10,0,2015-02-01
2021,"2011","02",1,0,2011-02-01
2021,"2011","04",2,0,2011-04-01
2021,"2011","05",7,0,2011-05-01
2021,"2011","06",5,0,2011-06-01
2021,"2011","07",9,0,2011-07-01
2021,"2011","08",9,0,2011-08-01
2021,"2011","09",8,0,2011-09-01
2021,"2011","10",11,0,2011-10-01
2021,"2011","11",3,0,2011-11-01
2024,"2011","01",66,0,2011-01-01
2024,"2011","02",27,0,2011-02-01
2024,"2011","03",32,0,2011-03-01
2024,"2011","04",7,0,2011-04-01
2024,"2011","05",64,0,2011-05-01
2024,"2011","06",19,0,2011-06-01
2024,"2011","07",105,0,2011-07-01
2024,"2011","08",69,0,2011-08-01
2024,"2011","09",46,0,2011-09-01
2024,"2011","10",42,0,2011-10-01
2024,"2011","11",23,0,2011-11-01
2024,"2011","12",58,0,2011-12-01
2024,"2012","01",79,0,2012-01-01
2024,"2012","02",63,0,2012-02-01
2024,"2012","03",73,0,2012-03-01
2024,"2012","04",67,0,2012-04-01
2024,"2012","05",107,0,2012-05-01
2024,"2012","06",77,0,2012-06-01
2024,"2012","07",83,0,2012-07-01
2024,"2012","08",47,0,2012-08-01
2024,"2012","09",77,0,2012-09-01
2024,"2012","10",42,0,2012-10-01
2024,"2012","11",33,0,2012-11-01
2024,"2012","12",70,0,2012-12-01
2024,"2013","01",72,0,2013-01-01
2024,"2013","02",67,0,2013-02-01
2024,"2013","03",86,0,2013-03-01
2024,"2013","04",87,0,2013-04-01
2024,"2013","05",84,0,2013-05-01
2024,"2013","06",134,0,2013-06-01
2024,"2013","07",54,0,2013-07-01
2024,"2013","08",65,0,2013-08-01
2024,"2013","09",77,0,2013-09-01
2024,"2013","10",47,0,2013-10-01
2024,"2013","11",42,0,2013-11-01
2024,"2013","12",53,0,2013-12-01
2024,"2014","01",59,0,2014-01-01
2024,"2014","02",103,0,2014-02-01
2024,"2014","03",105,0,2014-03-01
2024,"2014","04",110,0,2014-04-01
2024,"2014","05",99,0,2014-05-01
2024,"2014","06",83,0,2014-06-01
2024,"2014","07",133,0,2014-07-01
2024,"2014","08",67,0,2014-08-01
2024,"2014","09",101,0,2014-09-01
2024,"2014","10",27,0,2014-10-01
2024,"2014","11",36,0,2014-11-01
2024,"2014","12",88,11.3636363636364,2014-12-01
2024,"2015","01",22,0,2015-01-01
2024,"2015","02",72,0,2015-02-01
2024,"2015","03",66,1.51515151515152,2015-03-01
2024,"2015","04",83,0,2015-04-01
2024,"2015","05",74,0,2015-05-01
2024,"2015","06",124,0,2015-06-01
2024,"2015","07",90,0,2015-07-01
2024,"2015","08",77,0,2015-08-01
2024,"2015","09",98,1.02040816326531,2015-09-01
2024,"2015","10",56,0,2015-10-01
2024,"2015","11",27,0,2015-11-01
2024,"2015","12",93,0,2015-12-01
2028,"2011","01",67,0,2011-01-01
2028,"2011","02",44,0,2011-02-01
2028,"2011","03",71,0,2011-03-01
2028,"2011","04",61,0,2011-04-01
2028,"2011","05",26,0,2011-05-01
2029,"2011","03",5,0,2011-03-01
2029,"2011","05",12,0,2011-05-01
2029,"2011","06",4,0,2011-06-01
2029,"2011","07",2,0,2011-07-01
2029,"2011","08",10,0,2011-08-01
2029,"2011","09",1,0,2011-09-01
2029,"2011","10",8,0,2011-10-01
2029,"2011","11",3,0,2011-11-01
2029,"2012","01",10,0,2012-01-01
2029,"2012","02",10,0,2012-02-01
2029,"2012","03",5,0,2012-03-01
2029,"2012","05",8,0,2012-05-01
2029,"2012","06",3,0,2012-06-01
2029,"2012","07",2,0,2012-07-01
2029,"2012","08",3,0,2012-08-01
2029,"2012","09",4,0,2012-09-01
2029,"2013","02",1,0,2013-02-01
2029,"2013","04",2,0,2013-04-01
2029,"2013","06",6,0,2013-06-01
2029,"2013","07",8,0,2013-07-01
2029,"2013","08",4,0,2013-08-01
2029,"2013","09",6,0,2013-09-01
2029,"2013","10",1,0,2013-10-01
2029,"2014","08",2,0,2014-08-01
2032,"2011","01",2,0,2011-01-01
2035,"2011","01",64,0,2011-01-01
2035,"2011","02",41,0,2011-02-01
2035,"2011","03",33,0,2011-03-01
2035,"2011","04",78,0,2011-04-01
2035,"2011","05",73,0,2011-05-01
2035,"2011","06",39,0,2011-06-01
2035,"2011","07",76,0,2011-07-01
2035,"2011","08",14,0,2011-08-01
2035,"2011","09",53,0,2011-09-01
2035,"2011","10",71,0,2011-10-01
2035,"2011","11",62,0,2011-11-01
2035,"2011","12",23,0,2011-12-01
2035,"2012","01",72,0,2012-01-01
2035,"2012","02",116,0,2012-02-01
2035,"2012","03",211,0,2012-03-01
2035,"2012","04",119,0,2012-04-01
2035,"2012","05",177,0,2012-05-01
2035,"2012","06",146,0,2012-06-01
2035,"2012","07",131,1.52671755725191,2012-07-01
2035,"2012","08",165,0,2012-08-01
2035,"2012","09",135,0,2012-09-01
2035,"2012","10",67,0,2012-10-01
2035,"2012","11",75,0,2012-11-01
2035,"2012","12",60,0,2012-12-01
2035,"2013","01",94,0,2013-01-01
2035,"2013","02",70,0,2013-02-01
2035,"2013","03",157,0,2013-03-01
2035,"2013","04",125,0.8,2013-04-01
2035,"2013","05",200,0,2013-05-01
2035,"2013","06",141,0,2013-06-01
2035,"2013","07",99,0,2013-07-01
2035,"2013","08",85,0,2013-08-01
2035,"2013","09",146,0,2013-09-01
2035,"2013","10",74,0,2013-10-01
2035,"2013","11",99,0,2013-11-01
2035,"2013","12",83,0,2013-12-01
2035,"2014","01",85,0,2014-01-01
2035,"2014","02",64,0,2014-02-01
2035,"2014","03",61,0,2014-03-01
2035,"2014","04",26,0,2014-04-01
2035,"2014","05",101,0,2014-05-01
2035,"2014","06",86,0,2014-06-01
2035,"2014","07",110,0,2014-07-01
2035,"2014","08",45,0,2014-08-01
2035,"2014","09",50,42,2014-09-01
2035,"2014","10",78,100,2014-10-01
2035,"2014","11",54,100,2014-11-01
2035,"2014","12",87,100,2014-12-01
2035,"2015","01",118,100,2015-01-01
2035,"2015","02",110,100,2015-02-01
2035,"2015","03",117,100,2015-03-01
2035,"2015","04",62,100,2015-04-01
2035,"2015","05",94,100,2015-05-01
2035,"2015","06",92,100,2015-06-01
2035,"2015","07",117,100,2015-07-01
2035,"2015","08",37,100,2015-08-01
2035,"2015","09",67,100,2015-09-01
2035,"2015","10",88,100,2015-10-01
2035,"2015","11",75,100,2015-11-01
2035,"2015","12",32,100,2015-12-01
2037,"2011","01",94,0,2011-01-01
2037,"2011","02",60,0,2011-02-01
2037,"2011","03",51,0,2011-03-01
2037,"2011","04",47,0,2011-04-01
2037,"2011","05",108,0,2011-05-01
2037,"2011","06",81,0,2011-06-01
2037,"2011","07",82,0,2011-07-01
2037,"2011","08",60,0,2011-08-01
2037,"2011","09",114,0,2011-09-01
2037,"2011","10",92,0,2011-10-01
2037,"2011","11",53,0,2011-11-01
2037,"2011","12",81,0,2011-12-01
2037,"2012","01",91,0,2012-01-01
2037,"2012","02",114,0,2012-02-01
2037,"2012","03",67,0,2012-03-01
2037,"2012","04",80,0,2012-04-01
2037,"2012","05",61,0,2012-05-01
2037,"2012","06",81,0,2012-06-01
2037,"2012","07",94,0,2012-07-01
2037,"2012","08",51,0,2012-08-01
2037,"2012","09",131,0,2012-09-01
2037,"2012","10",54,0,2012-10-01
2037,"2012","11",75,0,2012-11-01
2037,"2012","12",43,2.32558139534884,2012-12-01
2037,"2013","01",97,1.03092783505155,2013-01-01
2037,"2013","02",37,0,2013-02-01
2037,"2013","03",78,0,2013-03-01
2037,"2013","04",122,0,2013-04-01
2037,"2013","05",57,0,2013-05-01
2037,"2013","06",22,0,2013-06-01
2037,"2013","07",69,0,2013-07-01
2037,"2013","08",94,0,2013-08-01
2037,"2013","09",97,1.03092783505155,2013-09-01
2037,"2013","10",57,1.75438596491228,2013-10-01
2037,"2013","11",32,0,2013-11-01
2037,"2013","12",77,0,2013-12-01
2037,"2014","01",72,0,2014-01-01
2037,"2014","02",80,0,2014-02-01
2037,"2014","03",39,0,2014-03-01
2037,"2014","04",110,0,2014-04-01
2037,"2014","05",145,0,2014-05-01
2037,"2014","06",92,0,2014-06-01
2037,"2014","07",103,0,2014-07-01
2037,"2014","08",80,0,2014-08-01
2037,"2014","09",51,0,2014-09-01
2037,"2014","10",68,0,2014-10-01
2037,"2014","11",89,10.1123595505618,2014-11-01
2037,"2014","12",75,100,2014-12-01
2037,"2015","01",58,100,2015-01-01
2037,"2015","02",83,85.5421686746988,2015-02-01
2037,"2015","03",32,34.375,2015-03-01
2037,"2015","04",86,18.6046511627907,2015-04-01
2037,"2015","05",103,16.504854368932,2015-05-01
2037,"2015","06",115,5.21739130434783,2015-06-01
2037,"2015","07",67,0,2015-07-01
2037,"2015","08",34,2.94117647058824,2015-08-01
2037,"2015","09",84,2.38095238095238,2015-09-01
2037,"2015","10",34,0,2015-10-01
2037,"2015","11",32,3.125,2015-11-01
2040,"2011","01",65,0,2011-01-01
2040,"2011","02",36,0,2011-02-01
2040,"2011","03",59,0,2011-03-01
2040,"2011","04",79,0,2011-04-01
2040,"2011","05",59,0,2011-05-01
2040,"2011","06",76,0,2011-06-01
2040,"2011","07",37,0,2011-07-01
2040,"2011","08",58,1.72413793103448,2011-08-01
2040,"2011","09",57,0,2011-09-01
2040,"2011","10",54,0,2011-10-01
2040,"2011","11",13,0,2011-11-01
2040,"2011","12",82,0,2011-12-01
2040,"2012","01",58,0,2012-01-01
2040,"2012","02",73,0,2012-02-01
2040,"2012","03",56,0,2012-03-01
2040,"2012","04",70,0,2012-04-01
2040,"2012","05",61,0,2012-05-01
2040,"2012","06",66,0,2012-06-01
2040,"2012","07",38,0,2012-07-01
2040,"2012","08",72,0,2012-08-01
2040,"2012","09",51,0,2012-09-01
2040,"2012","10",74,0,2012-10-01
2040,"2012","11",39,0,2012-11-01
2040,"2012","12",48,0,2012-12-01
2040,"2013","01",43,0,2013-01-01
2042,"2011","01",39,0,2011-01-01
2042,"2011","02",39,0,2011-02-01
2042,"2011","03",68,0,2011-03-01
2042,"2011","04",23,0,2011-04-01
2042,"2011","05",55,0,2011-05-01
2042,"2011","06",7,0,2011-06-01
2042,"2011","07",17,0,2011-07-01
2042,"2011","08",2,0,2011-08-01
2042,"2011","09",39,0,2011-09-01
2042,"2011","11",16,0,2011-11-01
2042,"2011","12",35,0,2011-12-01
2042,"2012","01",15,0,2012-01-01
2042,"2012","02",54,1.85185185185185,2012-02-01
2042,"2012","03",50,0,2012-03-01
2042,"2012","04",57,0,2012-04-01
2042,"2012","05",38,0,2012-05-01
2042,"2012","07",22,0,2012-07-01
2042,"2012","08",25,0,2012-08-01
2042,"2012","09",44,0,2012-09-01
2042,"2012","10",6,0,2012-10-01
2042,"2012","11",5,0,2012-11-01
2042,"2012","12",2,0,2012-12-01
2042,"2013","01",11,0,2013-01-01
2042,"2013","02",13,0,2013-02-01
2042,"2013","03",73,0,2013-03-01
2042,"2013","04",47,0,2013-04-01
2042,"2013","05",64,0,2013-05-01
2042,"2013","06",26,0,2013-06-01
2042,"2013","07",42,0,2013-07-01
2042,"2013","08",38,0,2013-08-01
2042,"2013","09",31,0,2013-09-01
2042,"2013","10",9,0,2013-10-01
2042,"2013","11",34,0,2013-11-01
2042,"2013","12",31,0,2013-12-01
2042,"2014","01",52,0,2014-01-01
2042,"2014","02",67,0,2014-02-01
2042,"2014","03",49,0,2014-03-01
2042,"2014","04",83,0,2014-04-01
2042,"2014","05",152,0,2014-05-01
2042,"2014","06",61,0,2014-06-01
2042,"2014","07",61,0,2014-07-01
2042,"2014","08",77,0,2014-08-01
2042,"2014","09",73,0,2014-09-01
2042,"2014","10",20,100,2014-10-01
2042,"2014","11",8,100,2014-11-01
2042,"2014","12",48,100,2014-12-01
2042,"2015","01",47,100,2015-01-01
2042,"2015","02",42,100,2015-02-01
2042,"2015","03",39,100,2015-03-01
2042,"2015","04",48,100,2015-04-01
2042,"2015","05",71,100,2015-05-01
2042,"2015","06",49,100,2015-06-01
2042,"2015","07",62,100,2015-07-01
2042,"2015","08",34,100,2015-08-01
2042,"2015","09",57,100,2015-09-01
2042,"2015","10",51,100,2015-10-01
2042,"2015","11",39,100,2015-11-01
2042,"2015","12",18,100,2015-12-01
2043,"2011","01",67,0,2011-01-01
2043,"2011","02",56,0,2011-02-01
2043,"2011","03",58,0,2011-03-01
2043,"2011","04",56,0,2011-04-01
2043,"2011","05",87,0,2011-05-01
2043,"2011","06",75,0,2011-06-01
2043,"2011","07",48,0,2011-07-01
2043,"2011","08",46,0,2011-08-01
2043,"2011","09",56,0,2011-09-01
2043,"2011","10",56,0,2011-10-01
2043,"2011","11",67,0,2011-11-01
2043,"2011","12",88,0,2011-12-01
2043,"2012","01",99,0,2012-01-01
2043,"2012","02",90,0,2012-02-01
2043,"2012","03",99,0,2012-03-01
2043,"2012","04",85,0,2012-04-01
2043,"2012","05",104,0.961538461538462,2012-05-01
2043,"2012","06",67,0,2012-06-01
2043,"2012","07",71,0,2012-07-01
2043,"2012","08",79,0,2012-08-01
2043,"2012","09",71,0,2012-09-01
2043,"2012","10",27,0,2012-10-01
2043,"2012","11",65,0,2012-11-01
2043,"2012","12",107,0,2012-12-01
2043,"2013","01",85,0,2013-01-01
2043,"2013","02",47,0,2013-02-01
2043,"2013","03",83,0,2013-03-01
2043,"2013","04",82,0,2013-04-01
2043,"2013","05",83,0,2013-05-01
2043,"2013","06",62,0,2013-06-01
2043,"2013","07",64,1.5625,2013-07-01
2043,"2013","08",105,0.952380952380952,2013-08-01
2043,"2013","09",43,0,2013-09-01
2043,"2013","10",96,0,2013-10-01
2043,"2013","11",96,0,2013-11-01
2043,"2013","12",21,0,2013-12-01
2043,"2014","01",39,0,2014-01-01
2043,"2014","02",50,0,2014-02-01
2043,"2014","03",49,0,2014-03-01
2043,"2014","04",41,0,2014-04-01
2043,"2014","05",38,0,2014-05-01
2043,"2014","06",27,0,2014-06-01
2044,"2011","01",39,0,2011-01-01
2044,"2011","02",19,0,2011-02-01
2044,"2011","03",46,0,2011-03-01
2044,"2011","04",34,0,2011-04-01
2044,"2011","05",54,0,2011-05-01
2044,"2011","06",19,0,2011-06-01
2044,"2011","07",67,0,2011-07-01
2044,"2011","08",50,0,2011-08-01
2044,"2011","09",35,0,2011-09-01
2045,"2011","01",34,0,2011-01-01
2045,"2011","02",19,0,2011-02-01
2045,"2011","03",24,0,2011-03-01
2045,"2011","04",7,0,2011-04-01
2045,"2011","05",18,0,2011-05-01
2045,"2011","06",22,0,2011-06-01
2045,"2011","07",34,0,2011-07-01
2045,"2011","08",4,0,2011-08-01
2045,"2011","09",13,0,2011-09-01
2045,"2011","10",24,0,2011-10-01
2045,"2011","11",3,0,2011-11-01
2045,"2011","12",9,0,2011-12-01
2045,"2012","01",18,0,2012-01-01
2045,"2012","02",17,0,2012-02-01
2045,"2012","03",14,0,2012-03-01
2045,"2012","04",44,0,2012-04-01
2045,"2012","05",55,0,2012-05-01
2045,"2012","06",32,0,2012-06-01
2045,"2012","07",50,0,2012-07-01
2045,"2012","08",46,2.17391304347826,2012-08-01
2045,"2012","09",48,0,2012-09-01
2045,"2012","10",29,0,2012-10-01
2045,"2012","11",5,0,2012-11-01
2045,"2012","12",14,0,2012-12-01
2045,"2013","01",15,0,2013-01-01
2045,"2013","02",21,0,2013-02-01
2045,"2013","03",27,0,2013-03-01
2045,"2013","04",23,0,2013-04-01
2045,"2013","05",41,0,2013-05-01
2045,"2013","06",26,0,2013-06-01
2045,"2013","07",26,0,2013-07-01
2045,"2013","08",12,0,2013-08-01
2045,"2013","09",33,0,2013-09-01
2045,"2013","10",17,0,2013-10-01
2045,"2013","11",5,0,2013-11-01
2045,"2013","12",3,0,2013-12-01
2045,"2014","01",4,0,2014-01-01
2045,"2014","02",8,0,2014-02-01
2045,"2014","03",32,0,2014-03-01
2045,"2014","04",27,0,2014-04-01
2045,"2014","05",56,0,2014-05-01
2045,"2014","06",41,0,2014-06-01
2045,"2014","07",39,0,2014-07-01
2045,"2014","08",50,0,2014-08-01
2045,"2014","09",31,0,2014-09-01
2045,"2014","10",44,0,2014-10-01
2045,"2014","11",9,33.3333333333333,2014-11-01
2045,"2014","12",32,37.5,2014-12-01
2045,"2015","01",32,71.875,2015-01-01
2045,"2015","02",29,62.0689655172414,2015-02-01
2045,"2015","03",25,56,2015-03-01
2045,"2015","04",30,43.3333333333333,2015-04-01
2045,"2015","05",25,36,2015-05-01
2045,"2015","06",34,14.7058823529412,2015-06-01
2045,"2015","07",30,6.66666666666667,2015-07-01
2045,"2015","08",49,6.12244897959184,2015-08-01
2045,"2015","09",38,0,2015-09-01
2045,"2015","10",29,6.89655172413793,2015-10-01
2045,"2015","11",6,16.6666666666667,2015-11-01
2045,"2015","12",16,0,2015-12-01
2046,"2011","01",48,0,2011-01-01
2046,"2011","02",16,0,2011-02-01
2046,"2011","03",9,0,2011-03-01
2046,"2011","04",23,0,2011-04-01
2046,"2011","05",54,0,2011-05-01
2046,"2011","06",21,0,2011-06-01
2046,"2011","07",40,0,2011-07-01
2046,"2011","10",12,0,2011-10-01
2046,"2011","11",33,0,2011-11-01
2046,"2011","12",34,0,2011-12-01
2046,"2012","01",31,0,2012-01-01
2046,"2012","02",28,0,2012-02-01
2046,"2012","03",26,0,2012-03-01
2046,"2012","04",61,0,2012-04-01
2046,"2012","05",3,0,2012-05-01
2046,"2012","06",6,0,2012-06-01
2046,"2012","07",18,0,2012-07-01
2046,"2012","08",13,0,2012-08-01
2046,"2012","09",19,0,2012-09-01
2046,"2012","10",31,0,2012-10-01
2046,"2012","11",31,0,2012-11-01
2046,"2012","12",50,0,2012-12-01
2046,"2013","01",48,0,2013-01-01
2046,"2013","02",5,0,2013-02-01
2046,"2013","03",3,0,2013-03-01
2046,"2013","04",17,0,2013-04-01
2046,"2013","05",15,0,2013-05-01
2046,"2013","06",22,0,2013-06-01
2046,"2013","07",14,0,2013-07-01
2046,"2013","08",1,0,2013-08-01
2046,"2013","09",10,0,2013-09-01
2046,"2013","10",8,0,2013-10-01
2046,"2013","11",19,0,2013-11-01
2046,"2013","12",26,0,2013-12-01
2046,"2014","01",29,0,2014-01-01
2046,"2014","02",10,0,2014-02-01
2046,"2014","03",39,0,2014-03-01
2046,"2014","04",17,0,2014-04-01
2046,"2014","05",29,0,2014-05-01
2046,"2014","06",28,0,2014-06-01
2046,"2014","07",17,0,2014-07-01
2046,"2014","08",12,0,2014-08-01
2046,"2014","09",10,0,2014-09-01
2046,"2014","10",20,0,2014-10-01
2046,"2014","11",24,29.1666666666667,2014-11-01
2046,"2014","12",29,10.3448275862069,2014-12-01
